COLLECTION_ID,FROG_ID,GOSNER_STAGE,SVL,TAIL_LENGTH,FROG_COMMENTS,ABNORMAL,BLEEDING_INJ,SKEL_AB,EYE_AB,SURF_AB,Perkensus,SITE,DATE,YEAR
KNA62-RASY-7182005,R7-KNA62-RASY-7182005-34N,42,22,37,BRUISING ON HINDLEGS,0,1,0,0,1,0,KNA62,7/18/2005,2005
KNA14-RASY-742005,R7-KNA14-070405-RASY-053,43,17,27,Bruising on underside of legs near vent. In field was red colored. Bruises disappeared at time of processing. Photo ID: R7-KNA14-070405-053.,1,1,0,0,1,0,KNA14,7/4/2005,2005
KNA31-RASY-722005,R7-KNA31-RASY-7022005-4N,42,17,30,chopped  tail.,0,1,0,0,1,0,KNA31,7/2/2005,2005
KNA31-RASY-722005,R7-KNA31-RASY-722005-98N,42,18,27,CHOPPED TAIL,0,1,0,0,1,0,KNA31,7/2/2005,2005
KNA31-RASY-722005,R7-KNA31-RASY-722005-99N,42,18,27,CHOPPED TAIL,0,1,0,0,1,0,KNA31,7/2/2005,2005
KNA31-RASY-722005,R7-KNA31-RASY-722005-85N,42,19,28,CHOPPED TAIL,0,1,0,0,1,0,KNA31,7/2/2005,2005
KNA31-RASY-722005,R7-KNA31-RASY-722005-93N,42,19,32,CHOPPED TAIL,0,1,0,0,1,0,KNA31,7/2/2005,2005
KNA234-RASY-7122005,R7-KNA234-RASY-7122005-11N,42,20,31,CHOPPED TAIL,0,1,0,0,1,0,KNA234,7/12/2005,2005
KNA47-RASY-762005,R7-KNA47-RASY-762005-77N,43,19,27,CHOPPED TAIL,0,1,0,0,1,0,KNA47,7/6/2005,2005
KNA08-RASY-762005,R7-KNA08-RASY-762005-37N,42,20,30,CHOPPED TAIL,0,1,0,0,1,0,KNA08,7/6/2005,2005
KNA31-RASY-722005,R7-KNA31-070205-RASY-036N,43,19,22,chopped tail.,0,1,0,0,1,0,KNA31,7/2/2005,2005
KNA90-RASY-6282005,R7-KNA90-RASY-6282005-5N,43,16,6,chopped tail.,0,1,0,0,1,0,KNA90,6/28/2005,2005
KNA90-RASY-6282005,R7-KNA90-062805-RASY-034,43,16,16,"Clear growth on middle digits of left hind foot, fresh blood also present on foot. Photo ID #: R7-KNA90-062805-RASY-034 A,B.",1,1,0,0,1,0,KNA90,6/28/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-16N,43,19,33,cut on tail.,0,1,0,0,1,0,KNA04,6/30/2005,2005
KNA235-RASY-742005,R7-KNA235-RASY-742005-53N,42,17,13,CUT TAIL,0,1,0,0,1,0,KNA235,7/4/2005,2005
KNA72-RASY-7142005,R7-KNA72-RASY-7142005-28N,42,20,27,CUT TAIL,0,1,0,0,1,0,KNA72,7/14/2005,2005
KNA12-RASY-742005,R7-KNA12-RASY-742005-58N,43,19,16,CUT TAIL,0,1,0,0,1,0,KNA12,7/4/2005,2005
KNA12-RASY-742005,R7-KNA12-RASY-742005-15N,43,19,26,CUT TAIL,0,1,0,0,1,0,KNA12,7/4/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-69N,42,18,30,cut tail.,0,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-86N,42,19,35,cut tail.,0,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-74N,43,19,31,cut tail.,0,1,0,0,1,0,KNA04,6/30/2005,2005
KNA111-RASY-06212005,R7-KNA111-RASY-06212005-52N,42,19,26,cut tail.,0,1,0,0,1,0,KNA111,6/21/2005,2005
KNA111-RASY-06212005,R7-KNA111-RASY-06212005-37N,42,19,28,cut tail.,0,1,0,0,1,0,KNA111,6/21/2005,2005
KNA111-RASY-06212005,R7-KNA111-RASY-06212005-49N,43,17,22,cut tail.,0,1,0,0,1,0,KNA111,6/21/2005,2005
KNA02-RASY-6302005,R7-KNA02-RASY-6302005-28N,42,17,21,cut tail.,0,1,0,0,1,0,KNA02,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-15N,43,20,26,cut tail.,0,1,0,0,1,0,KNA04,6/30/2005,2005
KNA111-RASY-06212005,R7-KNA111-RASY-06212005-31N,43,19,20,cut tail.,0,1,0,0,1,0,KNA111,6/21/2005,2005
KNA14-RASY-742005,R7-KNA14-070405-RASY-052,43,21,15,"dead, and so preserved for disease analysis. Bloated. Photo ID: R7-KNA14-070405-RASY-052 A,B.",1,0,0,0,0,1,KNA14,7/4/2005,2005
KNA14-RASY-742005,R7-KNA14-070405-RASY-041,42,17,23,"died, and so preserved for disease analysis. Bloated and heart in throat. Photo ID: R7-KNA14-070405-RASY-041 A,B.",1,0,0,0,0,1,KNA14,7/4/2005,2005
KNA08-RASY-762005,R7-KNA08-070605-RASY-058,43,19,30,Double-ended tail (forked).  Pic ID:  R7-KNA08-070605-RASY-058.,1,1,0,0,1,0,KNA08,7/6/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-59N,42,20,30,end of tail cut,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA310-RASY-742005,R7-KNA310-RASY-742005-24N,43,21,16,END OF TAIL CUT OFF,1,1,0,0,1,0,KNA310,7/4/2005,2005
KNA62-RASY-7182005,R7-KNA62-RASY-7182005-40N,43,20,18,"END OF TAIL CUT, BUT HEALED",1,1,0,0,1,0,KNA62,7/18/2005,2005
KNA02-RASY-6302005,R7-KNA02-RASY-6302005-42N,43,16,22,End of tail ripped off.,1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA02-RASY-6302005,R7-KNA02-RASY-6302005-31N,43,17,17,End of tail ripped off.,1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA310-RASY-742005,R7-KNA310-RASY-742005-25N,43,22,24,END OF TAIL TORN,1,1,0,0,1,0,KNA310,7/4/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-52N,42,20,20,end of tail torn off,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-53N,42,20,25,end of tail torn off,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-54N,43,20,18,end of tail torn off,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA02-RASY-6302005,R7-KNA02-063005-RASY-040,42,16,27,End of tail torn off. Photo ID: R7-KNA02-063005-RASY-040.,1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA97-RASY-6292005,R7-KNA97-RASY-6292005-35N,43,21,36,"Frog was bleeding, but not sure from where. Did not look abnormal, but one died in bucket. lt was probably the one that was bleeding.",1,1,0,0,1,0,KNA97,6/29/2005,2005
KNA95-RASY-7182005,R7-KNA95-RASY-7182005-28N,44,17,14,GASH IN FLESHY PART OF TAIL,1,1,0,0,1,0,KNA95,7/18/2005,2005
KNA310-RASY-742005,R7-KNA310-070405-RASY-006,46,20,0,Guts coming out from bottom of torso. Dead at processing. Photo ID: R7-KNA310-070405-RASY-006.,1,1,0,0,1,0,KNA310,7/4/2005,2005
KNA235-RASY-742005,R7-KNA235-070405-RASY-010,43,16,21,"In field had forked tail, but 3 days later at preservation tail is almost completely reabsorbed. Photo ID: R7-KNA235-070405-RASY-010.",1,1,0,0,1,0,KNA235,7/4/2005,2005
KNA02-RASY-6302005,R7-KNA02-063005-RASY-002,42,18,17,"In field saw intestines protruding from L side, at preservation frog was dead and slightly decomposed; protruding intestines not apparent; white lesion on L side where L hindlimb meets body. Tail is also half torn off. Photo ID: R7-KNA02-063005-RASY-002.",1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA304-RASY-752005,R7-KNA304-070505-RASY-009,42,18,23,Large gash at base of tail. Photo ID: R7-KNA304-070505-RASY-009.,1,1,0,0,1,0,KNA304,7/5/2005,2005
KNA215-RASY-7132005,R7-KNA215-RASY-7132005-37N,44,18,6,LIGHT BRUISING ON STOMACH,0,1,0,0,1,0,KNA215,7/13/2005,2005
KNA12-RASY-742005,R7-KNA12-RASY-742005-38N,42,19,26,MISSING END OF TAIL,0,1,0,0,1,0,KNA12,7/4/2005,2005
KNA62-RASY-7182005,R7-KNA62-RASY-7182005-42N,42,21,32,NOTCH IN TAIL,0,1,0,0,1,0,KNA62,7/18/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-47N,42,20,26,Notched   tail,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-50N,42,19,33,Notched   tail,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-46N,43,17,27,Notched   tail,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-45N,43,20,30,Notched   tail,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-51N,43,20,30,Notched   tail,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA01-RASY-762005,R7-KNA01-RASY-762005-63N,42,17,33,NOTCHED TAIL,1,1,0,0,1,0,KNA01,7/6/2005,2005
KNA234-RASY-7122005,R7-KNA234-RASY-7122005-35N,42,18,29,NOTCHED TAIL,1,1,0,0,1,0,KNA234,7/12/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-43N,43,20,33,notched tail,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA234-RASY-7122005,R7-KNA234-RASY-7122005-34N,43,20,18,NOTCHED TAIL,1,1,0,0,1,0,KNA234,7/12/2005,2005
KNA234-RASY-7122005,R7-KNA234-RASY-7122005-13N,43,19,30,NOTCHED TAIL,1,1,0,0,1,0,KNA234,7/12/2005,2005
KNA55-RASY-7252005,R7-KNA55-RASY-7252005-51N,42,18,21,NOTCHED TAIL,1,1,0,0,1,0,KNA55,7/25/2005,2005
KNA55-RASY-7252005,R7-KNA55-RASY-7252005-5N,43,17,18,NOTCHED TAIL,1,1,0,0,1,0,KNA55,7/25/2005,2005
KNA55-RASY-7252005,R7-KNA55-RASY-7252005-4N,43,16,24,NOTCHED TAIL,1,1,0,0,1,0,KNA55,7/25/2005,2005
KNA213-RASY-7142005,R7-KNA213-RASY-7142005-54N,42,17,23,NOTCHED TAIL,1,1,0,0,1,0,KNA213,7/14/2005,2005
KNA14-RASY-742005,R7-KNA14-RASY-742005-32N,43,18,20,notched tail,1,1,0,0,1,0,KNA14,7/4/2005,2005
KNA215-RASY-7132005,R7-KNA215-RASY-7132005-54N,43,19,32,NOTCHED TAIL,1,1,0,0,1,0,KNA215,7/13/2005,2005
KNA08-RASY-762005,R7-KNA08-RASY-762005-43N,42,19,30,NOTCHED TAIL,1,1,0,0,1,0,KNA08,7/6/2005,2005
KNA12-RASY-742005,R7-KNA12-RASY-742005-33N,43,19,29,NOTCHED TAIL,1,1,0,0,1,0,KNA12,7/4/2005,2005
KNA215-RASY-7132005,R7-KNA215-RASY-7132005-52N,42,20,28,NOTCHED TAIL (VERY SLIGHT SPLIT AT END-CAN SEE WITH HANDLENS),1,1,0,0,1,0,KNA215,7/13/2005,2005
KNA02-RASY-6302005,R7-KNA02-RASY-6302005-41N,42,19,25,Notched tail.,1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA02-RASY-6302005,R7-KNA02-RASY-6302005-48N,42,17,28,Notched tail.,1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA02-RASY-6302005,R7-KNA02-RASY-6302005-49N,42,19,29,Notched tail.,1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA02-RASY-6302005,R7-KNA02-RASY-6302005-47N,42,17,30,Notched tail.,1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-62N,42,20,31,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-63N,42,21,33,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-79N,42,18,36,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-67N,42,16,40,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-56N,43,19,26,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-90N,43,19,26,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-91N,43,18,28,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-31N,43,20,28,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-83N,43,20,30,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-82N,43,19,33,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-81N,43,20,33,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-101N,43,20,35,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA111-RASY-06212005,R7-KNA111-RASY-06212005-12N,43,20,30,Notched tail.,1,1,0,0,1,0,KNA111,6/21/2005,2005
KNA02-RASY-6302005,R7-KNA02-RASY-6302005-35N,42,11,28,Notched tail.,1,1,0,0,1,0,KNA02,6/30/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-33N,43,20,32,notched tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA111-RASY-06212005,R7-KNA111-RASY-06212005-2N,44,19,16,notched tail.,1,1,0,0,1,0,KNA111,6/21/2005,2005
KNA213-RASY-7142005,R7-KNA213-RASY-7142005-43N,42,16,25,NOTCHES IN ITS TAIL,1,1,0,0,1,0,KNA213,7/14/2005,2005
KNA43-RASY-712005,R7-KNA43-070105-RASY-010,44,21,8,Photo ID: R7-KNA43-070105-RASY-010.  Bloated torso.,1,0,0,0,0,1,KNA43,7/1/2005,2005
KNA95-RASY-7182005,R7-KNA95-071805-RASY-023,42,16,28,Red bruise on abdomen (higher up on torso than frog#49).  Pic ID: R7-KNA95-071805-RASY-023. Collected normal morphs for parasites on 7-19 (frogs#52-63); do not count for abnormal prevelance. DNA so few cells maybe should not use.,1,1,0,0,1,0,KNA95,7/18/2005,2005
KNA95-RASY-7182005,R7-KNA95-071805-RASY-049,43,21,28,Red bruise on abdomen.  Pic ID: R7-KNA95-071805-RASY-049. Collected normal morphs for parasites on 7-19 (frogs #52-63)--do not count for abnormality prevalence.,1,1,0,0,1,0,KNA95,7/18/2005,2005
KNA235-RASY-742005,R7-KNA235-070405-RASY-047,44,17,17,"RHF filled with blood, leg normal sized, all toes present. Photo ID: R7-KNA235-070405-RASY-047.",1,1,0,0,1,0,KNA235,7/4/2005,2005
KNA14-RASY-742005,R7-KNA14-070405-RASY-043,43,18,23,"Ridge above the back of torso; it almost reaches the beginning of its tail. Bloated and dead; sent for disease analysis. Photo ID: R7-KNA14-070405-RASY-043 A,B.",1,1,0,0,1,0,KNA14,7/4/2005,2005
KNA95-RASY-7182005,R7-KNA95-RASY-7182005-51N,43,20,21,SCAR ON LEFT UNDERJAW,1,1,0,0,1,0,KNA95,7/18/2005,2005
KNA97-RASY-6292005,R7-KNA97-RASY-6292005-51N,43,21,27,Scarred tail.,1,1,0,0,1,0,KNA97,6/29/2005,2005
KNA215-RASY-7132005,R7-KNA215-071305-RASY-030,42,18,30,Scrape on left side of jaw (underside of jaw). Pic ID:  R7-KNA215-071305-RASY-030.,1,1,0,0,1,0,KNA215,7/13/2005,2005
KNA62-RASY-7182005,R7-KNA62-071805-RASY-004,44,20,4,Skin on chin peeled away. Photo ID: R7-KNA62-071805-RASY-004. Aneuploid --high channel number,1,1,0,0,1,0,KNA62,7/18/2005,2005
KNA213-RASY-7142005,R7-KNA213-RASY-7142005-36N,43,22,23,SLIGHT BRUISE ON LEFT HIND FOOT,1,1,0,0,1,0,KNA213,7/14/2005,2005
KNA62-RASY-7182005,R7-KNA62-RASY-7182005-25N,43,20,26,SLIGHTLY BLOATED,1,0,0,0,0,1,KNA62,7/18/2005,2005
KNA60-RASY-7152005,R7-KNA60-RASY-7152005-34N,46,22,0,SLIGHTLY BLOATED,1,0,0,0,0,1,KNA60,7/15/2005,2005
KNA60-RASY-7152005,R7-KNA60-RASY-7152005-38N,46,23,0,SLIGHTLY BLOATED,1,0,0,0,0,1,KNA60,7/15/2005,2005
KNA60-RASY-7152005,R7-KNA60-RASY-7152005-28N,46,24,0,SLIGHTLY BLOATED,1,0,0,0,0,1,KNA60,7/15/2005,2005
KNA17-RASY-7182005,R7-KNA17-RASY-7182005-51N,42,21,36,SLIGHTLY BLOATED,1,0,0,0,0,1,KNA17,7/18/2005,2005
KNA43-RASY-712005,R7-KNA43-RASY-712005-15N,43,20,30,SLIGHTLY BLOATED,1,0,0,0,0,1,KNA43,7/1/2005,2005
KNA72-RASY-7142005,R7-KNA72-RASY-7142005-67N,45,18,1,SLIGHTLY BLOATED,1,0,0,0,0,1,KNA72,7/14/2005,2005
KNA235-RASY-742005,R7-KNA235-RASY-742005-42N,42,15,16,SLIGHTLY BLOATED (NO HEART BEATING IN THROAT),1,0,0,0,0,1,KNA235,7/4/2005,2005
KNA43-RASY-712005,R7-KNA43-RASY-712005-48N,43,21,33,"SMALL CIRCULAR BRUISE ON BACK, BLOATED",1,1,0,0,1,1,KNA43,7/1/2005,2005
KNA62-RASY-7182005,R7-KNA62-071805-RASY-008,45,20,1,Small red spot on abdomen. Photo ID: 100-1387 (work camera).,1,1,0,0,1,0,KNA62,7/18/2005,2005
KNA215-RASY-7132005,R7-KNA215-RASY-7132005-53N,43,19,21,SNIPPED TAIL,1,1,0,0,1,0,KNA215,7/13/2005,2005
KNA01-RASY-762005,R7-KNA01-070605-RASY-018,42,18,11,Tail is chopped and bloody; right foot toes have skin removed. Died before preservation; partially decomposed. Photo ID: R7-KNA01-070605-RASY-018.,1,1,0,0,1,0,KNA01,7/6/2005,2005
KNA03-RASY-7112005,R7-KNA03-RASY-7112005-45N,42,20,22,TORN TAIL,1,1,0,0,1,0,KNA03,7/11/2005,2005
KNA235-RASY-742005,R7-KNA235-RASY-742005-81N,42,18,26,TORN TAIL,1,1,0,0,1,0,KNA235,7/4/2005,2005
KNA310-RASY-742005,R7-KNA310-RASY-742005-58N,42,19,27,TORN TAIL,1,1,0,0,1,0,KNA310,7/4/2005,2005
KNA310-RASY-742005,R7-KNA310-RASY-742005-47N,42,21,30,TORN TAIL,1,1,0,0,1,0,KNA310,7/4/2005,2005
KNA310-RASY-742005,R7-KNA310-RASY-742005-32N,42,21,40,TORN TAIL,1,1,0,0,1,0,KNA310,7/4/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-44N,43,20,28,torn tail,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA55-RASY-7252005,R7-KNA55-RASY-7252005-48N,42,17,20,TORN TAIL,1,1,0,0,1,0,KNA55,7/25/2005,2005
KNA55-RASY-7252005,R7-KNA55-RASY-7252005-11N,42,17,30,TORN TAIL,1,1,0,0,1,0,KNA55,7/25/2005,2005
KNA95-RASY-7182005,R7-KNA95-RASY-7182005-22N,42,18,29,TORN TAIL,1,1,0,0,1,0,KNA95,7/18/2005,2005
KNA55-RASY-7252005,R7-KNA55-RASY-7252005-22N,43,17,19,TORN TAIL,1,1,0,0,1,0,KNA55,7/25/2005,2005
KNA55-RASY-7252005,R7-KNA55-RASY-7252005-24N,43,18,20,TORN TAIL,1,1,0,0,1,0,KNA55,7/25/2005,2005
KNA95-RASY-7182005,R7-KNA95-RASY-7182005-4N,43,18,21,TORN TAIL,1,1,0,0,1,0,KNA95,7/18/2005,2005
KNA95-RASY-7182005,R7-KNA95-RASY-7182005-19N,44,17,12,TORN TAIL,1,1,0,0,1,0,KNA95,7/18/2005,2005
KNA47-RASY-762005,R7-KNA47-RASY-762005-53N,42,17,31,TORN TAIL,1,1,0,0,1,0,KNA47,7/6/2005,2005
KNA47-RASY-762005,R7-KNA47-RASY-762005-48N,42,18,31,TORN TAIL,1,1,0,0,1,0,KNA47,7/6/2005,2005
KNA47-RASY-762005,R7-KNA47-RASY-762005-81N,42,19,31,TORN TAIL,1,1,0,0,1,0,KNA47,7/6/2005,2005
KNA72-RASY-7142005,R7-KNA72-RASY-7142005-58N,42,18,28,TORN TAIL,1,1,0,0,1,0,KNA72,7/14/2005,2005
KNA72-RASY-7142005,R7-KNA72-RASY-7142005-78N,42,20,32,TORN TAIL,1,1,0,0,1,0,KNA72,7/14/2005,2005
KNA47-RASY-762005,R7-KNA47-RASY-762005-89N,43,20,29,TORN TAIL,1,1,0,0,1,0,KNA47,7/6/2005,2005
KNA47-RASY-762005,R7-KNA47-RASY-762005-31N,43,19,30,TORN TAIL,1,1,0,0,1,0,KNA47,7/6/2005,2005
KNA17-RASY-7182005,R7-KNA17-RASY-7182005-14N,44,20,18,TORN TAIL,1,1,0,0,1,0,KNA17,7/18/2005,2005
KNA47-RASY-762005,R7-KNA47-RASY-762005-13N,44,18,13,TORN TAIL,1,1,0,0,1,0,KNA47,7/6/2005,2005
KNA47-RASY-762005,R7-KNA47-RASY-762005-90N,44,20,23,TORN TAIL,1,1,0,0,1,0,KNA47,7/6/2005,2005
KNA72-RASY-7142005,R7-KNA72-RASY-7142005-38N,44,21,28,TORN TAIL AND BLEEDING AT BASE OF TAIL,1,1,0,0,1,0,KNA72,7/14/2005,2005
KNA31-RASY-722005,R7-KNA31-RASY-7022005-61N,42,19,36,torn tail.,1,1,0,0,1,0,KNA31,7/2/2005,2005
KNA04-RASY-6302005,R7-KNA04-RASY-6302005-95N,42,18,33,torn tail.,1,1,0,0,1,0,KNA04,6/30/2005,2005
KNA97-RASY-6292005,R7-KNA97-RASY-6292005-48N,43,20,21,Torn tail.,1,1,0,0,1,0,KNA97,6/29/2005,2005
KNA97-RASY-6292005,R7-KNA97-RASY-6292005-39N,43,19,23,Torn tail.,1,1,0,0,1,0,KNA97,6/29/2005,2005
KNA97-RASY-6292005,R7-KNA97-RASY-6292005-62N,42,20,26,torn tail.,1,1,0,0,1,0,KNA97,6/29/2005,2005
KNA62-RASY-7182005,R7-KNA62-071805-RASY-001,44,18,3,"Two bloody lesions on side/underside of head at mouth. Tail cut off completely and bloody. Photo ID: 100-1384, 100-1385, 100-1386 (work camera).",1,1,0,0,1,0,KNA62,7/18/2005,2005
KNA03-RASY-7152004,R7-KNA03-RASY-7152004-21N,42,14,19,,0,0,0,0,0,0,KNA03,7/15/2004,2004
KNA111-RASY-752004,R7-KNA111-070604-RASY-041,43,22,41,"2 hollow eyes, but both eyes have scattered specks of gold--no distinct iris.  Photo ID:  R7-KNA111-070604-RASY-041a, R7-KNA111-070604-RASY-041b",1,0,0,1,0,0,KNA111,7/5/2004,2004
KNA111-RASY-752004,R7-KNA111-070604-RASY-037,45,21,1,2 hollow eyes.  Photo ID:  R7-KNA111-070604-RASY-037.,1,0,0,1,0,0,KNA111,7/5/2004,2004
KNA05-RASY-7132004,R7-KNA05-071304-RASY-001,45,17,1,"4 short toes on right hind leg (all except outside toe).  Photos: R7-KNA05-071304-RASY-001a, R7-KNA05-071304-RASY-001b",1,0,1,0,0,0,KNA05,7/13/2004,2004
KNA46-RASY-7172004,R7-KNA46-071704-RASY-048,43,20,28,4th toe from outside on right hind limb is short.  Shipped live for parasitology.  Live photo ID:  R7-KNA48-071704-RASY-048,1,0,1,0,0,0,KNA46,7/17/2004,2004
KNA09-RASY-7152004,R7-KNA09-071504-RASY-006,44,18,20,Air bubble on opercular flap.  Left hind leg smaller than right.  Left side of head swollen and bruised.  Died in transit and preserved in EtOH for shipment. Photo: R7-KNA09-071504-RASY-006,1,1,1,0,0,0,KNA09,7/15/2004,2004
KNA54-RASY-892004,R7-KNA54-080904-RASY-025,43,19,30,"All 4 legs symetrically short, stubby and bloated.  Thighs in particular are thick.

Photo ID#:  R7-KNA54-080904-RASY-025a, R7-KNA54-080904-RASY-025b",1,0,1,0,0,0,KNA54,8/9/2004,2004
KNA54-RASY-892004,R7-KNA54-080904-RASY-039,42,18,33,"All 4 limbs short, stubby, and bloated.

Photo ID#:  R7-KNA54-080904-RASY-039",1,0,1,0,0,0,KNA54,8/9/2004,2004
KNA54-RASY-892004,R7-KNA54-080904-RASY-003,42,19,31,"All 4 limbs symetrically short, bulbous.  Thighs in particular are bloated.

Picture ID#:  R7-KNA54-080904-RASY-003a, R7-KNA54-080904-RASY-003b",1,0,1,0,0,0,KNA54,8/9/2004,2004
KNA54-RASY-892004,R7-KNA54-080904-RASY-028,43,20,38,"All 4 limbs symetrically short, stubby and bloated.

Photo ID#:  R7-KNA54-080904-RASY-028a, R7-KNA54-080904-RASY-028b",1,0,1,0,0,0,KNA54,8/9/2004,2004
KNA54-RASY-892004,R7-KNA54-080904-RASY-019,42,19,39,"All 4 limbs symetrically shortened and bulbous.

Picture ID#:  R7-KNA54-080904-RASY-019a, R7-KNA54-080904-RASY-019b",1,0,1,0,0,0,KNA54,8/9/2004,2004
KNA13-RASY-752004,R7-KNA13-070504-RASY-050,42,20,33,"Bloody left hind foot missing two toes.  Photos: R7-KNA13-070504-RASY-050a, R7-KNA13-070504-RASY-050b",1,1,1,0,0,0,KNA14,7/5/2004,2004
KNA02-RASY-712004,R7-KNA02-070104-RASY-018,42,14,21,Both eyes had reduced pigment in iris.  Photo: R7-KNA02-070104-RASY-018,1,0,0,1,0,0,KNA02,7/1/2004,2004
KNA02-RASY-712004,R7-KNA02-070104-RASY-009,42,15,25,"Both eyes lack normal iris pigment, but have brown flecks--no distinct iris.  Photos: R7-KNA02-070104-RASY-009a and b.",1,0,0,1,0,0,KNA02,7/1/2004,2004
KNA02-RASY-712004,R7-KNA02-070104-RASY-010,42,14,16,Both eyes lack pigment in iris and around eye.  Photo: R7-KNA02-070104-RASY-010,1,0,0,1,0,0,KNA02,7/1/2004,2004
KNA02-RASY-712004,R7-KNA02-070104-RASY-046,42,16,24,Both eyes lack pigment.  Right eye more hollow. Photo: R7-KNA02-070104-RASY-046,1,0,0,1,0,0,KNA02,7/1/2004,2004
KNA70-RASY-792004,R7-KNA70-070904-RASY-005,43,20,15,"Calf is a healing stump on left hind leg--slightly red.  Died in transit.

No photo?--Photo ID listed on field form, but can't find photo on camera or electronically.",1,1,1,0,0,0,KNA70,7/9/2004,2004
KNA09-RASY-7152004,R7-KNA09-071504-RASY-007,46,21,0,Completely missing right eye.  Skin over eye socket is pigmented.  Photo: R7-KNA09-071504-RASY-007,1,0,0,1,0,0,KNA09,7/15/2004,2004
KNA51-RASY-7252004,R7-KNA51-072504-RASY-013N,42,20,36,"counted as normal, but had a possible left hollow eye--flecks of gold in eye made a complete iris, but iris was not a solid gold ring (left eye did not match right eye in appearance).    shipped live for parisitology.",0,0,0,1,0,0,KNA51,7/25/2004,2004
KNA111-RASY-752004,R7-KNA111-RASY-752004-30N,44,29,21,dark cheek patches,0,0,0,0,0,0,KNA111,7/5/2004,2004
KNA90-RASY-7142004,R7-KNA90-RASY-7142004-35N,46,15,0,dark speckled,0,0,0,0,0,0,KNA90,7/14/2004,2004
KNA12-RASY-752004,R7-KNA12-070404-RASY-078N,43,18,27,dead; preserved in EtOH,0,0,0,0,0,0,KNA12,7/5/2004,2004
